Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,2
1,0,0,4
2,0,0,5
3,0,1,4
4,0,1,7
5,1,2,7
6,1,2,6
7,2,2,9
8,2,2,10
9,2,2,12
10,2,2,14
11,2,2,16
12,2,2,18
13,2,3,19
14,2,3,20
15,2,4,22
16,2,5,22
17,2,5,22
18,2,5,23
19,3,5,22
20,3,6,24
21,3,6,24
22,4,6,26
23,4,6,28
24,4,6,30
25,4,6,32
26,4,8,32
27,4,8,34
28,4,8,36
29,4,8,36
30,4,8,38
31,4,8,40
32,4,9,38
33,5,9,40
34,5,9,41
35,5,10,43
36,5,10,45
37,5,10,45
38,5,10,47
39,5,11,48
40,5,11,51
41,5,11,51
42,5,11,53
43,5,11,56
44,5,11,56
45,6,11,56
46,7,12,57
47,7,12,59
48,7,13,59
49,7,13,60
50,7,14,62
51,7,14,64
52,7,14,65
53,7,14,68
54,7,15,69
55,7,15,72
56,7,15,72
57,7,15,73
58,7,15,74
59,7,15,74
60,7,16,75
61,7,16,77
62,7,17,78
63,8,17,78
64,8,17,78
65,8,17,80
66,9,18,81
67,9,18,83
68,9,18,85
69,9,18,87
70,9,18,88
71,9,19,89
72,9,19,92
73,9,19,93
74,9,19,92
75,9,19,93
76,10,20,94
77,10,20,95
78,10,20,98
79,10,21,97
80,10,21,98
81,11,22,100
82,11,22,100
83,11,22,102
84,11,22,104
85,11,23,104
86,11,23,106
87,11,23,108
88,11,24,105
89,12,24,106
90,12,24,108
91,12,24,109
92,12,24,112
93,12,24,112
94,12,24,111
95,12,24,112
96,12,24,113
97,13,24,113
98,13,25,114
99,13,25,116
100,13,26,116
101,13,26,116
102,13,26,117
103,13,26,119
104,13,26,121
105,13,26,123
106,14,27,123
107,14,27,124
108,14,27,124
109,14,27,126
110,14,27,127
111,14,27,126
112,15,27,127
113,15,27,127
114,15,27,130
115,15,29,130
116,15,29,130
117,15,29,130
118,15,29,132
119,15,29,133
120,15,29,134
121,16,29,134
122,16,29,136
123,16,29,137
124,16,30,138
125,16,31,137
126,16,31,139
127,16,32,140
128,17,32,140
129,17,32,142
130,17,32,143
131,17,32,144
132,17,33,145
133,17,33,146
134,17,33,148
135,17,33,147
136,18,33,149
137,18,33,149
138,18,33,150
139,18,34,152
140,18,34,151
141,18,34,154
142,18,34,154
143,19,35,154
144,19,35,154
145,19,35,156
146,19,35,158
147,19,35,158
148,19,35,158
149,19,35,160
150,19,35,160
151,19,35,161
152,19,35,161
153,20,35,162
154,20,36,161
155,20,37,162
156,20,37,163
157,21,38,163
158,21,38,165
159,21,38,165
160,21,38,167
161,21,38,169
162,21,38,169
163,21,38,170
164,21,39,169
165,21,39,172
166,21,39,172
167,22,39,172
168,22,39,173
169,22,39,173
170,22,39,173
171,22,39,175
172,22,39,174
173,23,40,175
174,23,40,177
175,23,41,177
176,23,41,178
177,23,41,179
178,23,41,180
179,23,41,181
180,23,41,182
181,23,41,184
182,24,42,185
183,24,42,185
184,24,42,185
185,24,42,185
186,24,42,186
187,24,43,187
188,25,44,188
189,25,44,189
190,25,44,189
191,25,44,191
192,25,44,193
193,25,44,193
194,25,44,194
195,25,45,196
196,25,46,195
197,26,46,194
198,26,46,195
199,26,46,197
200,26,46,197
201,26,46,199
202,26,46,198
203,27,46,199
204,27,46,201
205,27,46,201
206,27,46,202
207,27,46,202
208,27,47,203
209,27,47,204
210,27,48,203
211,27,48,205
212,27,48,205
213,28,48,206
214,28,48,206
215,28,48,206
216,28,49,207
217,28,49,208
218,29,49,208
219,29,49,210
220,29,49,211
221,29,49,211
222,29,49,214
223,29,49,215
224,29,49,215
225,29,49,216
226,29,50,216
227,29,50,217
228,29,50,217
229,30,51,217
230,30,51,218
231,30,51,217
232,30,51,219
233,30,52,219
234,31,52,219
235,31,52,221
236,31,52,222
237,31,52,223
238,31,52,225
239,31,53,226
240,31,53,226
241,32,53,225
242,32,53,226
243,32,53,229
244,32,53,230
245,32,53,230
246,32,53,230
247,32,53,231
248,32,54,231
249,32,54,233
250,32,55,233
251,33,55,233
252,33,55,235
253,33,55,235
254,33,55,236
255,33,55,238
256,33,55,238
257,34,55,237
258,34,55,239
259,34,55,240
260,34,56,241
261,34,57,241
262,34,57,241
263,34,57,241
264,34,58,242
265,34,58,242
266,35,58,243
267,35,58,246
268,35,58,246
269,35,58,246
270,35,58,246
271,36,58,246
272,36,58,248
273,36,59,248
274,36,59,249
275,36,60,250
276,36,60,250
277,36,60,250
278,36,60,251
279,36,60,251
280,36,60,252
281,37,60,254
282,37,60,254
283,37,60,254
284,37,60,254
285,38,60,255
286,38,61,256
287,38,61,256
288,38,61,260
289,38,62,260
290,38,63,261
291,38,63,262
292,38,63,262
293,38,63,263
294,38,63,263
295,38,63,264
296,39,63,264
297,39,63,266
298,39,63,264
299,40,64,263
300,40,64,265
301,40,64,265
302,40,64,266
303,40,64,267
304,40,64,269
305,40,64,269
306,40,64,271
307,40,65,270
308,40,65,271
309,40,66,272
310,40,66,272
311,41,66,271
312,42,66,271
313,42,66,273
314,42,66,274
315,42,66,275
316,42,66,277
317,42,66,277
318,42,66,279
319,42,66,280
320,42,66,280
321,42,66,281
322,42,66,281
323,42,67,281
324,42,68,281
325,42,68,281
326,42,69,281
327,42,69,281
328,44,69,279
329,44,69,281
330,44,69,283
331,44,69,284
332,44,69,285
333,44,69,288
334,44,70,289
335,44,70,290
336,44,70,290
337,44,70,290
338,44,70,292
339,44,70,293
340,44,70,291
341,44,70,292
342,44,71,294
343,44,71,294
344,46,71,291
345,46,71,291
346,46,71,292
347,46,71,294
348,46,72,295
349,46,72,296
350,46,72,298
351,46,72,298
352,46,72,298
353,46,72,300
354,46,72,300
355,46,72,301
356,46,72,302
357,46,72,301
358,46,72,302
359,46,72,302
360,47,73,302
361,47,73,303
362,47,74,302
363,48,75,303
364,48,75,303
365,48,75,304
366,48,75,306
367,48,75,307
368,48,75,307
369,48,75,310
370,48,75,311
371,48,75,311
372,48,75,311
373,48,75,311
374,49,75,310
375,49,76,311
376,49,77,310
377,49,77,312
378,50,77,311
379,50,77,313
380,50,77,314
381,50,77,316
382,50,77,317
383,50,77,317
384,50,77,318
385,50,77,319
386,50,78,319
387,50,78,321
388,50,78,321
389,50,79,322
390,51,79,322
391,51,79,322
392,51,79,322
393,51,79,323
394,51,79,325
395,51,79,325
396,52,79,325
397,52,79,326
398,52,79,327
399,52,79,329
400,52,80,330
401,52,81,328
402,52,81,329
403,53,81,329
404,53,81,329
405,53,81,331
406,53,81,331
407,53,81,331
408,53,81,331
409,54,81,331
410,54,81,331
411,54,81,332
412,54,81,333
413,54,81,335
414,54,83,334
415,54,83,334
416,54,83,335
417,54,83,335
418,55,83,335
419,55,83,337
420,55,83,338
421,55,84,337
422,55,84,337
423,55,84,339
424,56,84,339
425,56,84,340
426,56,85,341
427,56,85,342
428,56,85,342
429,56,85,343
430,56,85,343
431,56,85,343
432,56,85,344
433,56,85,344
434,56,85,347
435,57,85,347
436,57,85,347
437,57,86,347
438,57,86,347
439,57,86,347
440,57,86,348
441,58,86,349
442,58,87,350
443,58,87,351
444,58,87,353
445,58,87,353
446,58,87,352
447,58,87,353
448,58,87,353
449,59,87,354
450,59,87,355
451,59,88,356
452,59,88,356
453,59,89,356
454,59,89,355
455,59,89,356
456,60,89,357
457,60,89,358
458,60,89,358
459,60,90,360
460,60,90,360
461,60,90,361
462,60,90,360
463,60,90,362
464,60,91,362
465,61,91,363
466,61,91,365
467,61,91,365
468,61,91,365
469,61,91,365
470,61,91,365
471,62,91,365
472,62,91,367
473,62,92,368
474,62,92,369
475,62,92,369
476,62,92,369
477,62,92,368
478,62,92,369
479,62,92,369
480,63,92,370
481,63,92,371
482,63,92,371
483,63,92,369
484,63,92,370
485,63,92,371
486,64,92,373
487,64,93,373
488,64,94,373
489,64,94,373
490,64,94,373
491,64,94,373
492,64,94,373
493,64,94,374
494,64,94,376
495,64,94,377
496,65,94,378
497,65,94,379
498,65,94,378
499,66,95,378
500,66,95,379
