Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,1,0,0
8,1,0,0
9,1,0,0
10,1,0,1
11,1,0,2
12,1,0,2
13,1,0,2
14,1,0,3
15,1,0,5
16,1,0,6
17,1,0,7
18,1,0,6
19,1,0,6
20,1,0,6
21,1,0,6
22,1,0,5
23,2,0,5
24,2,1,6
25,2,2,7
26,2,2,8
27,2,2,8
28,2,3,9
29,2,3,9
30,2,3,10
31,3,3,10
32,3,3,11
33,3,3,11
34,3,3,12
35,3,3,12
36,3,3,11
37,3,3,11
38,3,3,11
39,3,3,10
40,4,3,11
41,4,3,11
42,4,3,11
43,4,3,11
44,4,3,11
45,4,3,11
46,5,3,10
47,5,3,10
48,5,3,10
49,5,3,11
50,5,3,12
51,5,3,11
52,5,3,11
53,5,3,11
54,5,3,11
55,6,3,10
56,6,3,10
57,6,3,10
58,6,4,11
59,6,4,11
60,6,4,10
61,6,4,10
62,6,4,10
63,7,4,9
64,7,5,9
65,7,5,10
66,7,5,11
67,7,5,10
68,7,5,10
69,7,5,10
70,7,5,10
71,7,5,10
72,7,5,11
73,8,5,11
74,8,5,11
75,8,5,11
76,8,5,10
77,8,5,10
78,8,5,10
79,9,5,9
80,9,5,9
81,9,6,10
82,9,6,11
83,9,6,12
84,9,6,13
85,9,6,13
86,9,6,11
87,9,6,11
88,9,6,11
89,9,6,10
90,10,6,10
91,10,6,9
92,10,6,9
93,10,6,8
94,10,6,8
95,10,6,7
96,11,6,8
97,11,6,8
98,11,6,9
99,11,6,11
100,11,6,11
101,11,6,11
102,11,6,9
103,11,6,9
104,11,6,9
105,12,6,8
106,12,6,8
107,12,6,8
108,12,6,8
109,12,6,7
110,12,6,7
111,12,6,6
112,13,6,6
113,13,6,7
114,13,6,7
115,13,6,9
116,13,6,9
117,13,6,9
118,13,6,8
119,13,6,8
120,13,6,8
121,13,7,8
122,13,8,9
123,13,8,9
124,13,8,9
125,13,8,9
126,13,8,8
127,13,8,8
128,13,8,8
129,13,8,8
130,14,8,8
131,15,8,8
132,15,8,8
133,15,8,9
134,15,8,9
135,15,8,10
136,15,8,12
137,15,9,12
138,15,9,14
139,15,9,15
140,15,9,16
141,15,9,17
142,15,9,17
143,15,9,15
144,15,9,15
145,15,9,15
146,15,9,14
147,15,9,13
148,15,9,13
149,16,9,12
150,16,10,12
151,16,10,13
152,16,10,13
153,16,10,15
154,16,10,16
155,16,10,17
156,16,10,18
157,16,11,18
158,16,11,20
159,16,11,21
160,16,11,22
161,16,11,21
162,16,11,21
163,17,11,21
164,17,11,21
165,17,11,20
166,18,11,19
167,18,11,19
168,18,11,20
169,18,11,20
170,18,11,22
171,18,11,23
172,18,11,24
173,18,11,25
174,18,11,25
175,18,11,24
176,18,11,24
177,18,11,24
178,18,12,24
179,18,12,24
180,18,12,24
181,18,12,24
182,18,12,23
183,18,12,23
184,18,12,23
185,19,12,23
186,19,12,24
187,19,12,24
188,19,12,25
189,19,12,26
190,19,13,26
191,19,13,27
192,19,13,28
193,19,14,28
194,19,14,28
195,19,14,29
196,19,14,29
197,20,14,29
198,20,14,28
199,20,14,27
200,20,14,27
201,20,14,27
202,20,14,27
203,21,14,28
204,21,14,29
205,21,14,29
206,21,14,30
207,21,14,31
208,21,14,31
209,21,14,31
210,21,14,31
211,21,14,30
212,22,14,29
213,22,14,29
214,22,15,29
215,22,15,29
216,22,15,30
217,22,15,30
218,22,15,30
219,22,15,29
220,22,15,29
221,22,15,29
222,22,15,29
223,22,15,28
224,23,15,28
225,23,15,28
226,23,15,28
227,23,15,27
228,23,15,27
229,23,15,26
230,24,15,26
231,24,15,27
