Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,1
1,0,0,1
2,0,0,2
3,0,0,2
4,0,0,2
5,0,0,2
6,0,0,3
7,0,0,2
8,0,0,3
9,0,1,3
10,0,1,2
11,0,1,3
12,1,1,3
13,1,1,3
14,1,1,4
15,1,1,4
16,1,1,4
17,1,1,4
18,1,1,4
19,1,1,5
20,1,1,5
21,1,1,5
22,1,1,6
23,1,1,6
24,1,1,6
25,1,1,6
26,1,2,6
27,1,2,5
28,1,2,6
29,1,2,6
30,2,2,6
31,2,2,6
32,2,2,7
33,2,2,7
34,3,2,8
35,3,2,8
36,3,2,8
37,3,2,9
38,3,2,9
39,3,2,10
40,3,2,10
41,3,3,10
42,3,3,10
43,3,3,10
44,3,3,10
45,3,3,11
46,3,3,11
47,3,3,11
48,3,3,11
49,3,3,11
50,3,3,11
51,3,3,11
52,4,3,11
53,4,3,12
54,4,3,12
55,4,3,11
56,4,3,12
57,4,4,12
58,4,4,12
59,4,4,13
60,4,4,13
61,4,4,14
62,4,4,14
63,4,4,14
64,4,4,14
65,4,4,15
66,4,4,15
67,4,4,15
68,4,4,16
69,4,4,16
70,4,4,15
71,5,4,16
72,5,4,16
73,5,5,16
74,5,5,16
75,6,5,16
76,6,5,16
77,6,5,17
78,6,5,17
79,6,5,18
80,6,5,18
81,6,5,18
82,6,5,19
83,6,5,18
84,6,5,19
85,6,5,19
86,6,5,18
87,6,5,19
88,6,5,18
89,6,5,18
90,6,5,18
91,6,5,18
92,6,6,18
93,6,6,18
94,7,6,18
95,7,6,18
96,7,6,18
97,8,6,18
98,8,6,19
99,8,6,19
100,8,6,20
101,8,6,20
102,8,6,20
103,8,6,21
104,8,6,21
105,8,6,21
106,8,6,21
107,8,7,21
108,8,7,21
109,8,8,21
110,8,8,20
111,8,8,21
112,8,8,21
113,8,8,21
114,8,8,22
115,8,8,22
116,8,8,22
117,9,8,22
118,9,8,23
119,9,8,23
120,9,8,23
121,10,9,23
122,10,9,23
123,10,9,24
124,10,9,24
125,10,9,25
126,10,9,26
127,10,9,26
128,10,9,27
129,10,9,26
130,10,9,27
131,10,9,27
132,10,9,27
133,10,9,27
134,10,9,27
135,10,9,27
136,10,9,27
137,10,10,27
138,10,10,27
139,10,10,27
140,10,10,27
141,11,10,28
142,11,10,28
143,11,10,29
144,11,10,28
145,12,10,29
146,12,10,29
147,12,10,30
148,12,10,30
149,12,10,30
150,12,10,31
151,12,11,31
152,12,11,31
153,12,11,31
154,12,11,31
155,12,11,31
156,12,11,32
157,12,11,32
158,12,11,32
159,12,11,32
160,12,11,32
161,12,11,32
162,12,11,32
163,13,11,32
164,13,11,32
165,13,11,32
166,13,11,32
167,14,12,32
168,14,12,33
169,14,12,33
170,14,12,34
171,14,12,35
172,14,12,35
173,14,12,36
174,14,12,36
175,14,12,36
176,14,12,37
177,14,12,37
178,14,12,37
179,14,12,37
180,14,13,37
181,14,13,37
182,14,13,37
183,14,13,37
184,14,13,37
185,15,13,38
186,15,13,38
187,15,13,38
188,15,13,38
189,15,13,38
190,15,13,39
191,15,13,38
192,16,13,39
193,16,13,39
194,16,13,39
195,16,13,39
