Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,3
6,0,0,3
7,1,0,5
8,1,1,5
9,2,1,7
10,2,1,8
11,2,2,9
12,2,3,11
13,2,3,12
14,2,3,15
15,2,4,17
16,2,4,19
17,2,4,22
18,2,4,22
19,2,4,21
20,2,4,21
21,3,4,21
22,3,4,20
23,3,4,19
24,3,4,18
25,4,4,19
26,4,5,20
27,4,5,22
28,4,5,25
29,4,6,26
30,4,6,27
31,4,6,30
32,4,6,31
33,4,6,31
34,4,6,29
35,5,6,29
36,5,6,29
37,5,6,29
38,5,6,30
39,5,6,30
40,5,6,28
41,6,7,28
42,6,7,30
43,6,7,32
44,6,8,33
45,6,8,34
46,6,8,36
47,6,8,34
48,6,8,33
49,7,9,33
50,7,9,33
51,7,9,36
52,7,9,36
53,7,9,36
54,7,9,36
55,7,9,36
56,8,9,35
57,8,9,36
58,8,9,37
59,8,9,38
60,8,10,41
61,8,10,41
62,8,10,40
63,8,10,40
64,8,10,39
65,9,10,40
66,9,10,40
67,9,10,42
68,9,10,42
69,9,10,42
70,10,10,42
71,10,10,43
72,10,11,43
73,10,12,45
74,10,12,47
75,10,13,47
76,10,13,47
77,10,13,46
78,10,13,47
79,11,13,47
80,11,13,49
81,11,13,49
82,11,13,49
83,11,13,49
84,11,13,49
85,12,13,49
86,12,13,49
87,12,13,51
88,12,14,52
89,12,14,53
90,12,14,53
91,12,14,55
92,12,14,55
93,12,14,55
94,12,15,54
95,12,15,54
96,13,15,54
97,13,15,55
98,13,15,55
99,13,15,54
100,14,15,54
101,14,15,54
102,14,15,55
103,14,15,58
104,14,16,58
105,14,17,60
106,14,17,61
107,14,17,61
108,14,17,60
109,15,17,60
110,15,17,60
111,15,17,61
112,15,17,62
113,15,17,62
114,15,17,62
115,16,17,61
116,16,17,61
117,16,17,62
118,16,17,64
119,16,17,65
120,16,17,65
121,16,17,65
122,16,17,65
123,17,17,64
124,17,17,64
125,17,18,65
126,17,19,65
127,17,19,66
128,17,19,67
129,17,19,66
130,17,20,65
131,18,20,66
132,18,20,66
133,18,20,67
134,18,20,68
135,18,20,69
136,18,20,69
137,19,20,68
138,19,20,68
139,19,20,68
140,19,20,71
141,19,20,72
142,19,20,72
143,19,20,71
144,19,20,70
145,20,20,71
146,20,21,71
147,20,21,73
148,20,21,74
149,20,21,74
150,20,21,74
151,20,22,73
152,20,22,74
153,21,22,74
154,21,22,77
155,21,22,77
156,21,22,77
157,21,22,75
158,22,22,75
159,22,22,75
160,22,23,75
161,22,23,76
162,22,23,78
163,22,23,79
164,22,23,79
165,22,23,79
166,22,23,79
167,23,23,78
168,23,23,78
169,23,23,79
170,23,23,80
171,23,23,80
172,24,23,79
173,24,24,79
174,24,25,79
175,24,25,81
176,24,26,83
177,24,26,83
178,24,26,84
179,24,26,84
180,24,26,84
181,24,26,84
182,24,26,84
183,25,26,84
184,25,26,84
185,25,26,84
186,26,26,83
187,26,26,84
188,26,26,84
189,26,27,85
190,26,27,86
191,26,27,88
192,26,27,89
193,26,27,89
194,26,28,91
195,26,28,91
196,26,28,91
197,27,28,90
198,27,28,90
199,27,28,89
200,28,28,89
201,28,28,89
202,28,28,91
203,28,29,91
204,28,29,92
205,28,29,93
206,28,29,93
207,28,29,96
208,28,29,96
209,28,29,95
210,28,29,95
211,29,29,94
212,29,29,93
213,30,29,91
214,30,29,91
215,30,29,92
216,30,29,95
217,30,30,95
218,30,30,96
219,30,30,97
220,30,31,99
221,30,32,99
222,30,32,101
223,30,32,100
224,30,32,101
225,30,32,100
226,30,32,99
227,30,32,98
228,32,32,97
229,32,32,97
230,32,32,98
231,32,32,99
