Seconds,2,4,6,8,10,12
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,1,1
3,0,0,0,2,1,2
4,0,0,1,2,2,3
5,0,0,1,2,2,3
6,0,0,1,2,3,3
7,0,0,2,2,3,4
8,0,0,2,2,4,4
9,0,1,2,2,4,4
10,0,1,2,2,4,5
11,0,1,2,3,4,5
12,0,2,2,4,4,6
13,0,2,3,5,4,7
14,0,2,3,5,4,7
15,0,2,3,5,5,7
16,0,2,4,5,6,8
17,0,3,5,5,7,8
18,1,3,5,6,7,8
19,1,3,5,6,7,8
20,2,3,5,6,7,8
21,2,3,5,7,8,9
22,2,3,5,7,8,10
23,2,3,6,7,8,10
24,2,3,6,7,8,11
25,2,3,6,7,8,11
26,2,3,6,7,8,11
27,2,3,6,8,8,11
28,2,3,6,8,10,11
29,2,3,6,8,11,12
30,2,3,7,9,11,12
31,2,3,7,9,11,12
32,2,4,8,10,11,13
33,2,5,8,10,11,14
34,2,6,8,10,12,14
35,2,6,9,10,12,14
36,2,6,9,10,12,14
37,3,6,9,11,12,14
38,3,6,9,11,13,15
39,3,6,10,11,13,16
40,3,6,10,11,13,16
41,3,6,10,11,14,16
42,3,6,10,11,14,16
43,3,6,10,11,14,16
44,3,6,10,12,14,16
45,3,6,10,12,14,16
46,3,7,10,13,14,17
47,3,7,11,14,15,18
48,3,7,11,14,15,18
49,3,7,11,14,15,19
50,3,7,11,14,15,19
51,3,7,11,14,16,19
52,4,7,11,14,17,19
53,4,7,12,14,17,19
54,4,7,12,14,17,19
55,4,7,12,15,18,19
56,4,7,12,16,18,20
57,4,7,12,16,18,21
58,5,7,12,16,18,21
59,5,7,12,16,18,22
60,5,8,12,16,18,22
61,5,8,12,16,19,22
62,5,9,13,16,19,22
63,5,9,14,16,20,23
64,5,9,14,16,20,23
65,5,9,14,16,20,23
66,5,9,15,16,21,23
67,5,9,15,18,21,23
68,5,9,15,18,21,24
69,5,9,15,19,21,25
70,5,9,15,19,21,25
71,5,9,15,19,22,25
72,5,9,15,19,22,25
73,5,9,15,20,22,26
74,6,9,15,20,23,26
75,6,10,15,20,23,26
76,6,10,15,20,24,26
77,6,11,15,20,24,26
78,6,11,15,20,24,26
79,6,11,16,20,24,27
80,6,12,16,20,24,28
81,6,12,16,20,24,28
82,6,12,16,20,24,28
83,6,12,17,20,24,29
84,6,12,17,21,24,29
85,7,12,18,21,26,29
86,7,12,18,22,26,29
87,7,12,18,22,26,29
88,7,12,18,22,26,30
89,8,12,18,22,26,30
90,8,12,18,22,26,30
91,8,12,18,22,26,30
92,8,12,18,22,26,30
